기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류,현재가_last
06.16~06.22 Weekly,두산로보틱스,65079,100400,-7.89,두산,산업재,로봇산업,109000
06.16~06.22 Weekly,한화솔루션,65061,37850,-10.31,한화,소재,화학,42200
06.16~06.22 Weekly,LG디스플레이,64650,12930,-7.18,LG,IT,디스플레이,13930
06.16~06.22 Weekly,HD건설기계,63497,132500,-14.29,HD현대,산업재,건설기계,154600
06.16~06.22 Weekly,GS,62797,67600,-14.65,GS,산업재,지주,79200
06.16~06.22 Weekly,두산밥캣,61923,64600,-6.51,두산,산업재,건설기계,69100
06.16~06.22 Weekly,LG유플러스,61457,14480,-10.95,LG,커뮤니케이션서비스,통신,16260
06.16~06.22 Weekly,코웨이,60860,86000,-5.7,넷마블,자유소비재,생활가전/렌탈,91200
06.16~06.22 Weekly,SKC,59320,119600,-17.29,SK,소재,화학,144600
06.16~06.22 Weekly,아모레퍼시픽,58902,100700,-8.79,아모레퍼시픽,필수소비재,화장품,110400
06.16~06.22 Weekly,유한양행,58461,73400,-6.26,유한,헬스케어,바이오,78300
06.16~06.22 Weekly,카카오페이,57148,42250,-9.14,카카오,금융,핀테크,46500
06.16~06.22 Weekly,삼성카드,54396,46950,-11.91,삼성,금융,카드,53300
