기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류,현재가_last
07.10~07.17 Weekly,삼성중공업,196240,22300,-0.22,삼성,산업재,조선,22350
07.10~07.17 Weekly,두산,194650,1202000,-13.02,두산,산업재,지주,1382000
07.10~07.17 Weekly,SK텔레콤,192667,89700,1.13,SK,커뮤니케이션서비스,통신,88700
07.10~07.17 Weekly,HMM,189119,20050,1.57,HMM,산업재,물류운송,19740
07.10~07.17 Weekly,KT&G,186755,179900,3.69,KT&G,필수소비재,기호품,173500
07.10~07.17 Weekly,LG화학,183893,260500,-1.33,LG,소재,화학,264000
07.10~07.17 Weekly,현대로템,173536,159000,-11.12,현대차,산업재,방산,178900
07.10~07.17 Weekly,기업은행,172244,21600,1.65,IBK,금융,은행,21250
07.10~07.17 Weekly,LIG디펜스앤에어로스페이스,164780,749000,0.0,LIG,산업재,방산,749000
07.10~07.17 Weekly,S-Oil,163132,144900,9.69,S-Oil,에너지,정유,132100
07.10~07.17 Weekly,HD현대,161541,204500,2.51,HD현대,산업재,지주,199500
07.10~07.17 Weekly,카카오,159030,35900,1.56,카카오,커뮤니케이션서비스,플랫폼,35350
07.10~07.17 Weekly,LG이노텍,158096,668000,-9.97,LG,IT,전자부품,742000
07.10~07.17 Weekly,삼성에스디에스,154214,199300,-0.15,삼성,IT,IT서비스,199600
07.10~07.17 Weekly,LG,149378,98800,-2.47,LG,산업재,지주,101300
07.10~07.17 Weekly,에이피알,147132,393000,4.8,에이피알,필수소비재,화장품,375000
07.10~07.17 Weekly,한국항공우주,145433,149200,3.4,KAI,산업재,방산,144300
07.10~07.17 Weekly,현대글로비스,141450,188600,-1.57,현대차,산업재,물류운송,191600
07.10~07.17 Weekly,KT,132059,52400,-3.32,KT,커뮤니케이션서비스,통신,54200
07.10~07.17 Weekly,포스코퓨처엠,131285,147600,-2.77,포스코,소재,배터리,151800
07.10~07.17 Weekly,한국금융지주,127613,229000,-4.18,한국투자금융,금융,금융지주,239000
07.10~07.17 Weekly,한화시스템,123742,65500,-8.65,한화,산업재,방산,71700
07.10~07.17 Weekly,NH투자증권,114454,31000,-1.9,NH,금융,증권,31600
07.10~07.17 Weekly,크래프톤,110961,240500,1.05,크래프톤,커뮤니케이션서비스,게임,238000
07.10~07.17 Weekly,현대건설,110242,99000,-7.65,현대차,산업재,건설,107200
07.10~07.17 Weekly,카카오뱅크,109738,23000,0.44,카카오,금융,은행,22900
07.10~07.17 Weekly,현대오토에버,107776,393000,-13.05,현대차,IT,IT서비스,452000
07.10~07.17 Weekly,DB손해보험,106766,163000,4.62,DB,금융,보험,155800
07.10~07.17 Weekly,삼성에피스홀딩스,98537,396000,2.99,삼성,산업재,지주,384500
07.10~07.17 Weekly,대한항공,97578,26500,-0.93,한진,산업재,물류운송,26750
07.10~07.17 Weekly,삼성증권,96176,107700,-3.84,삼성,금융,증권,112000
07.10~07.17 Weekly,한국타이어앤테크놀로지,91172,73600,2.94,한국앤컴퍼니,자유소비재,자동차,71500
07.10~07.17 Weekly,HD현대마린솔루션,90115,201000,1.93,HD현대,산업재,조선,197200
07.10~07.17 Weekly,하이브,89868,208500,-5.44,하이브,커뮤니케이션서비스,엔터테인먼트,220500
07.10~07.17 Weekly,LS,89856,288000,-12.46,LS,산업재,지주,329000
07.10~07.17 Weekly,포스코인터내셔널,89545,50900,2.83,포스코,산업재,상사,49500
07.10~07.17 Weekly,키움증권,84455,322000,-4.17,다우키움,금융,증권,336000
07.10~07.17 Weekly,삼양식품,80528,1069000,-6.15,삼양,필수소비재,식품,1139000
07.10~07.17 Weekly,삼성E&A,80066,40850,-7.37,삼성,산업재,건설,44100
07.10~07.17 Weekly,GS,76917,82800,3.24,GS,산업재,지주,80200
07.10~07.17 Weekly,한진칼,75775,113500,-15.74,한진,산업재,지주,134700
07.10~07.17 Weekly,아모레퍼시픽,72765,124400,1.06,아모레퍼시픽,필수소비재,화장품,123100
07.10~07.17 Weekly,코웨이,68432,96700,7.56,넷마블,자유소비재,생활가전/렌탈,89900
07.10~07.17 Weekly,이수페타시스,67536,92000,-11.37,이수,IT,전자부품,103800
07.10~07.17 Weekly,한화,65713,93200,-0.43,한화,산업재,지주,93600
07.10~07.17 Weekly,LG씨엔에스,62976,65000,-8.58,LG,IT,IT서비스,71100
07.10~07.17 Weekly,HD건설기계,62442,130300,0.0,HD현대,산업재,건설기계,130300
07.10~07.17 Weekly,대우건설,62252,15150,-13.18,중흥,산업재,건설,17450
07.10~07.17 Weekly,SK바이오팜,62181,79400,-3.64,SK,헬스케어,바이오,82400
07.10~07.17 Weekly,LG유플러스,62051,14620,-2.27,LG,커뮤니케이션서비스,통신,14960
07.10~07.17 Weekly,두산밥캣,61635,64300,2.23,두산,산업재,건설기계,62900
07.10~07.17 Weekly,BNK금융지주,56883,18330,2.69,BNK,금융,은행,17850
07.10~07.17 Weekly,유한양행,56390,70800,3.36,유한,헬스케어,바이오,68500
07.10~07.17 Weekly,신세계,55632,589000,-6.36,신세계,자유소비재,유통,629000
07.10~07.17 Weekly,카카오페이,55325,40900,5.28,카카오,금융,핀테크,38850
07.10~07.17 Weekly,삼성카드,54512,47050,-2.79,삼성,금융,카드,48400
07.10~07.17 Weekly,대한전선,54290,27700,-8.43,호반,산업재,전력기기,30250
07.10~07.17 Weekly,LG디스플레이,52050,10410,-5.45,LG,IT,디스플레이,11010
07.10~07.17 Weekly,산일전기,52047,170000,-10.1,산일전기,산업재,전력기기,189100
07.10~07.17 Weekly,오리온,50755,128400,-6.35,오리온,필수소비재,식품,137100
07.10~07.17 Weekly,한미약품,49450,386000,-0.77,한미,헬스케어,바이오,389000
07.10~07.17 Weekly,NC,48043,223000,-10.26,,,,248500
07.10~07.17 Weekly,DB하이텍,47681,109600,-10.09,DB,IT,반도체,121900
