기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류,현재가_last
06.15~06.19 Weekly,LG전자,344501,211500,-13.14,LG,자유소비재,가전,243500
06.15~06.19 Weekly,하나금융지주,338844,123500,-4.49,하나금융,금융,은행,129300
06.15~06.19 Weekly,삼성화재,312532,700000,3.55,삼성,금융,보험,676000
06.15~06.19 Weekly,HD한국조선해양,296539,419000,-0.71,HD현대,산업재,조선,422000
06.15~06.19 Weekly,POSCO홀딩스,282496,356500,-9.75,포스코,소재,철강,395000
06.15~06.19 Weekly,한미반도체,281171,295000,-14.99,한미반도체,IT,반도체장비,347000
06.15~06.19 Weekly,미래에셋증권,272789,48750,-5.52,미래에셋,금융,증권,51600
06.15~06.19 Weekly,LG이노텍,270988,1145000,-5.29,LG,IT,전자부품,1209000
06.15~06.19 Weekly,두산,264121,1631000,-4.56,두산,산업재,지주,1709000
06.15~06.19 Weekly,고려아연,248806,1192000,-4.87,영풍,소재,금속소재,1253000
06.15~06.19 Weekly,한국전력,243304,37900,-8.45,한국전력,유틸리티,전력,41400
06.15~06.19 Weekly,삼성중공업,242440,27550,-3.84,삼성,산업재,조선,28650
06.15~06.19 Weekly,LG화학,238602,338000,-6.24,LG,소재,화학,360500
06.15~06.19 Weekly,우리금융지주,227931,31050,-4.61,우리금융,금융,은행,32550
06.15~06.19 Weekly,현대로템,225925,207000,-2.82,현대차,산업재,방산,213000
06.15~06.19 Weekly,SK텔레콤,203836,94900,-9.96,SK,커뮤니케이션서비스,통신,105400
06.15~06.19 Weekly,HMM,190062,20150,-5.4,HMM,산업재,물류운송,21300
06.15~06.19 Weekly,LIG디펜스앤에어로스페이스,187440,852000,0.83,,,,845000
06.15~06.19 Weekly,KT&G,186859,180000,-4.51,KT&G,필수소비재,기호품,188500
06.15~06.19 Weekly,HD현대,182079,230500,-13.99,HD현대,산업재,지주,268000
06.15~06.19 Weekly,현대오토에버,181547,662000,-11.26,현대차,IT,IT서비스,746000
06.15~06.19 Weekly,메리츠금융지주,180902,108100,-2.88,메리츠,금융,금융지주,111300
06.15~06.19 Weekly,포스코퓨처엠,177448,199500,-5.23,포스코,소재,배터리,210500
06.15~06.19 Weekly,SK이노베이션,173110,102400,-9.14,SK,에너지,정유,112700
06.15~06.19 Weekly,한화시스템,172106,91100,-8.44,한화,산업재,방산,99500
06.15~06.19 Weekly,기업은행,171048,21450,-4.24,IBK,금융,은행,22400
06.15~06.19 Weekly,카카오,167136,37750,-7.36,카카오,커뮤니케이션서비스,플랫폼,40750
06.15~06.19 Weekly,현대글로비스,166875,222500,2.77,현대차,산업재,물류운송,216500
06.15~06.19 Weekly,LG,164648,108900,-8.02,LG,산업재,지주,118400
06.15~06.19 Weekly,삼성에스디에스,164041,212000,-11.48,삼성,IT,IT서비스,239500
06.15~06.19 Weekly,에이피알,144324,385500,-7.33,에이피알,필수소비재,화장품,416000
06.15~06.19 Weekly,현대건설,143204,128600,-11.31,현대차,산업재,건설,145000
06.15~06.19 Weekly,한국항공우주,142801,146500,-0.75,KAI,산업재,방산,147600
06.15~06.19 Weekly,KT,134328,53300,-3.79,KT,커뮤니케이션서비스,통신,55400
06.15~06.19 Weekly,한국금융지주,128727,231000,-8.15,한국투자금융,금융,금융지주,251500
06.15~06.19 Weekly,LS,127920,410000,-2.26,LS,산업재,지주,419500
06.15~06.19 Weekly,S-Oil,118550,105300,-7.39,S-Oil,에너지,정유,113700
06.15~06.19 Weekly,NH투자증권,114030,32000,-2.14,NH,금융,증권,32700
06.15~06.19 Weekly,크래프톤,111421,241500,2.11,크래프톤,커뮤니케이션서비스,게임,236500
06.15~06.19 Weekly,삼성에피스홀딩스,106748,429000,-4.98,삼성,산업재,지주,451500
06.15~06.19 Weekly,삼성증권,106178,118900,-2.94,삼성,금융,증권,122500
06.15~06.19 Weekly,카카오뱅크,105682,22150,-6.93,카카오,금융,은행,23800
06.15~06.19 Weekly,대한항공,102918,27950,-6.83,한진,산업재,물류운송,30000
06.15~06.19 Weekly,HD현대마린솔루션,100875,225000,-11.76,HD현대,산업재,조선,255000
06.15~06.19 Weekly,포스코인터내셔널,96758,55000,-8.18,포스코,산업재,상사,59900
06.15~06.19 Weekly,하이브,96334,223500,2.29,하이브,커뮤니케이션서비스,엔터테인먼트,218500
06.15~06.19 Weekly,삼성E&A,95354,48650,-6.62,삼성,산업재,건설,52100
06.15~06.19 Weekly,DB손해보험,94910,144900,-4.92,DB,금융,보험,152400
06.15~06.19 Weekly,키움증권,90750,346000,-5.85,다우키움,금융,증권,367500
06.15~06.19 Weekly,대우건설,87318,21250,-7.21,중흥,산업재,건설,22900
06.15~06.19 Weekly,이수페타시스,84494,115100,-3.2,이수,IT,전자부품,118900
06.15~06.19 Weekly,LG씨엔에스,83128,85800,-11.18,LG,IT,IT서비스,96600
06.15~06.19 Weekly,삼양식품,83089,1103000,-3.16,삼양,필수소비재,식품,1139000
06.15~06.19 Weekly,한국타이어앤테크놀로지,82625,66700,-9.25,한국앤컴퍼니,자유소비재,자동차,73500
06.15~06.19 Weekly,한화,81225,115200,-4.16,한화,산업재,지주,120200
06.15~06.19 Weekly,한진칼,80849,121100,-5.46,한진,산업재,지주,128100
06.15~06.19 Weekly,대한전선,74967,38250,-4.26,호반,산업재,전력기기,39950
06.15~06.19 Weekly,산일전기,72100,235500,-6.18,산일전기,산업재,전력기기,251000
06.15~06.19 Weekly,SK바이오팜,68133,87000,-3.55,SK,헬스케어,바이오,90200
06.15~06.19 Weekly,DB하이텍,67911,156100,-3.16,,,,161200
06.15~06.19 Weekly,LG디스플레이,67850,13570,-3.96,LG,IT,디스플레이,14130
06.15~06.19 Weekly,신세계,67155,711000,0.85,신세계,자유소비재,유통,705000
06.15~06.19 Weekly,두산로보틱스,65987,101800,-8.62,두산,산업재,로봇산업,111400
06.15~06.19 Weekly,HD건설기계,65509,136700,-11.52,,,,154500
06.15~06.19 Weekly,한화솔루션,65405,38050,-1.68,한화,소재,화학,38700
06.15~06.19 Weekly,GS,65027,70000,-7.41,GS,산업재,지주,75600
06.15~06.19 Weekly,두산밥캣,62594,65300,-4.39,두산,산업재,건설기계,68300
06.15~06.19 Weekly,LG유플러스,62433,14710,-6.9,LG,커뮤니케이션서비스,통신,15800
06.15~06.19 Weekly,코웨이,61851,87400,-4.27,넷마블,자유소비재,생활가전/렌탈,91300
06.15~06.19 Weekly,아모레퍼시픽,61183,104600,-7.02,아모레퍼시픽,필수소비재,화장품,112500
06.15~06.19 Weekly,유한양행,60612,76100,-3.55,유한,헬스케어,바이오,78900
06.15~06.19 Weekly,카카오페이,59515,44000,-3.3,카카오,금융,핀테크,45500
06.15~06.19 Weekly,SKC,59320,119600,-16.42,SK,소재,화학,143100
06.15~06.19 Weekly,삼성카드,57408,49550,-4.16,삼성,금융,카드,51700
