기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류,현재가_last
07.31~08.07 Weekly,NH투자증권,102639,27800,-2.46,NH,금융,증권,28500
07.31~08.07 Weekly,삼성에피스홀딩스,102394,411500,9.73,삼성,산업재,지주,375000
07.31~08.07 Weekly,포스코인터내셔널,102035,58000,11.11,포스코,산업재,상사,52200
07.31~08.07 Weekly,대한항공,99972,27150,4.83,한진,산업재,물류운송,25900
07.31~08.07 Weekly,LS,98904,317000,18.73,LS,산업재,지주,267000
07.31~08.07 Weekly,삼양식품,98381,1306000,11.82,삼양,필수소비재,식품,1168000
07.31~08.07 Weekly,삼성E&A,94276,48100,9.82,삼성,산업재,건설,43800
07.31~08.07 Weekly,GS,91874,98900,11.12,GS,산업재,지주,89000
07.31~08.07 Weekly,HD현대마린솔루션,88053,196400,6.74,HD현대,산업재,조선,184000
07.31~08.07 Weekly,한국타이어앤테크놀로지,87332,70500,4.29,한국앤컴퍼니,자유소비재,자동차,67600
07.31~08.07 Weekly,아모레퍼시픽,82943,141800,9.08,아모레퍼시픽,필수소비재,화장품,130000
07.31~08.07 Weekly,삼성증권,81263,91000,-8.82,삼성,금융,증권,99800
07.31~08.07 Weekly,하이브,79748,185000,9.6,하이브,커뮤니케이션서비스,엔터테인먼트,168800
07.31~08.07 Weekly,한진칼,79380,118900,6.45,한진,산업재,지주,111700
07.31~08.07 Weekly,키움증권,72784,277500,-5.45,다우키움,금융,증권,293500
07.31~08.07 Weekly,LG씨엔에스,70339,72600,16.16,LG,IT,IT서비스,62500
07.31~08.07 Weekly,코웨이,67724,95700,4.59,넷마블,자유소비재,생활가전/렌탈,91500
07.31~08.07 Weekly,대우건설,67430,16410,28.4,중흥,산업재,건설,12780
07.31~08.07 Weekly,SK바이오팜,66880,85400,8.1,SK,헬스케어,바이오,79000
07.31~08.07 Weekly,HD건설기계,66180,138100,10.57,HD현대,산업재,건설기계,124900
07.31~08.07 Weekly,유한양행,64196,80600,9.66,유한,헬스케어,바이오,73500
07.31~08.07 Weekly,LG유플러스,63494,14960,1.22,LG,커뮤니케이션서비스,통신,14780
07.31~08.07 Weekly,두산밥캣,60964,63600,6.35,두산,산업재,건설기계,59800
07.31~08.07 Weekly,이수페타시스,60416,82300,10.47,이수,IT,전자부품,74500
07.31~08.07 Weekly,한화,59086,83800,0.0,한화,산업재,지주,83800
07.31~08.07 Weekly,한화솔루션,58272,33900,32.94,한화,소재,화학,25500
07.31~08.07 Weekly,카카오페이,56813,42000,-1.41,카카오,금융,핀테크,42600
07.31~08.07 Weekly,삼성카드,55438,47850,1.81,삼성,금융,카드,47000
07.31~08.07 Weekly,오리온,54392,137600,4.4,오리온,필수소비재,식품,131800
07.31~08.07 Weekly,JB금융지주,53812,28850,9.07,JB금융,금융,은행,26450
07.31~08.07 Weekly,NC,53537,248500,5.97,,,,234500
07.31~08.07 Weekly,대한전선,53114,27100,16.81,호반,산업재,전력기기,23200
07.31~08.07 Weekly,한미약품,50283,392500,17.69,한미,헬스케어,바이오,333500
07.31~08.07 Weekly,LG생활건강,49943,333500,16.2,LG,필수소비재,화장품,287000
07.31~08.07 Weekly,LG디스플레이,48850,9770,6.08,LG,IT,디스플레이,9210
07.31~08.07 Weekly,산일전기,48201,157300,9.85,산일전기,산업재,전력기기,143200
