기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류,현재가_last
05.01~05.08 Weekly,한국전력,282785,44050,1.15,한국전력,유틸리티,전력,43550
05.01~05.08 Weekly,삼성중공업,281160,31950,-1.24,삼성,산업재,조선,32350
05.01~05.08 Weekly,두산,280963,1735000,8.71,두산,산업재,지주,1596000
05.01~05.08 Weekly,포스코퓨처엠,257944,290000,15.08,포스코,소재,배터리,252000
05.01~05.08 Weekly,LG전자,251008,154100,9.37,LG,자유소비재,가전,140900
05.01~05.08 Weekly,현대로템,243387,223000,-16.95,현대차,산업재,방산,268500
05.01~05.08 Weekly,우리금융지주,241144,32850,-1.5,우리금융,금융,은행,33350
05.01~05.08 Weekly,HD현대,228290,289000,-6.92,HD현대,산업재,지주,310500
05.01~05.08 Weekly,SK이노베이션,227714,134700,-7.87,SK,에너지,정유,146200
05.01~05.08 Weekly,삼성화재,222791,499000,8.24,삼성,금융,보험,461000
05.01~05.08 Weekly,한화시스템,218958,115900,-1.19,한화,산업재,방산,117300
05.01~05.08 Weekly,KT&G,207565,181000,1.51,KT&G,필수소비재,기호품,178300
05.01~05.08 Weekly,카카오,203831,46000,-2.75,카카오,커뮤니케이션서비스,플랫폼,47300
05.01~05.08 Weekly,SK텔레콤,200829,93500,-1.68,SK,커뮤니케이션서비스,통신,95100
05.01~05.08 Weekly,HMM,194307,20600,0.49,HMM,산업재,물류운송,20500
05.01~05.08 Weekly,현대글로비스,188250,251000,10.57,현대차,산업재,물류운송,227000
05.01~05.08 Weekly,메리츠금융지주,188098,112400,0.63,메리츠,금융,금융지주,111700
05.01~05.08 Weekly,LIG디펜스앤에어로스페이스,184800,840000,-10.73,,,,941000
05.01~05.08 Weekly,현대건설,182623,164000,1.36,현대차,산업재,건설,161800
05.01~05.08 Weekly,기업은행,173839,21800,-3.54,IBK,금융,은행,22600
05.01~05.08 Weekly,LS,169416,543000,19.87,LS,산업재,지주,453000
05.01~05.08 Weekly,LG,167947,108900,9.89,LG,산업재,지주,99100
05.01~05.08 Weekly,한국항공우주,162588,166800,-1.3,KAI,산업재,방산,169000
05.01~05.08 Weekly,에이피알,162482,434000,2.24,에이피알,필수소비재,화장품,424500
05.01~05.08 Weekly,현대오토에버,162350,592000,31.41,현대차,IT,IT서비스,450500
05.01~05.08 Weekly,한국금융지주,149624,268500,11.88,한국투자금융,금융,금융지주,240000
05.01~05.08 Weekly,KT,149449,59300,-2.63,KT,커뮤니케이션서비스,통신,60900
05.01~05.08 Weekly,LG이노텍,147683,624000,8.9,LG,IT,전자부품,573000
05.01~05.08 Weekly,포스코인터내셔널,137220,78000,-10.65,포스코,산업재,상사,87300
05.01~05.08 Weekly,삼성에스디에스,135721,175400,5.54,삼성,IT,IT서비스,166200
05.01~05.08 Weekly,대우건설,134983,32850,-6.14,중흥,산업재,건설,35000
05.01~05.08 Weekly,대한전선,134801,72300,28.42,호반,산업재,전력기기,56300
05.01~05.08 Weekly,삼성에피스홀딩스,131880,530000,-2.39,삼성,산업재,지주,543000
05.01~05.08 Weekly,S-Oil,131497,116800,-13.16,S-Oil,에너지,정유,134500
05.01~05.08 Weekly,NH투자증권,130422,36600,8.77,NH,금융,증권,33650
05.01~05.08 Weekly,크래프톤,129425,273000,3.02,크래프톤,커뮤니케이션서비스,게임,265000
05.01~05.08 Weekly,삼성증권,122520,137200,27.63,삼성,금융,증권,107500
05.01~05.08 Weekly,삼성E&A,122304,62400,17.51,삼성,산업재,건설,53100
05.01~05.08 Weekly,키움증권,118683,452500,13.69,다우키움,금융,증권,398000
05.01~05.08 Weekly,카카오뱅크,112839,23650,-2.87,카카오,금융,은행,24350
05.01~05.08 Weekly,HD현대마린솔루션,107824,240500,-9.42,HD현대,산업재,조선,265500
05.01~05.08 Weekly,DB손해보험,107814,164600,-1.79,DB,금융,보험,167600
05.01~05.08 Weekly,하이브,106678,247500,-5.89,하이브,커뮤니케이션서비스,엔터테인먼트,263000
05.01~05.08 Weekly,이수페타시스,103580,141100,-6.12,이수,IT,전자부품,150300
05.01~05.08 Weekly,삼양식품,102449,1360000,1.42,삼양,필수소비재,식품,1341000
05.01~05.08 Weekly,산일전기,101338,331000,24.44,산일전기,산업재,전력기기,266000
05.01~05.08 Weekly,한화,99628,141300,5.92,한화,산업재,지주,133400
05.01~05.08 Weekly,대한항공,99604,27050,10.18,한진,산업재,물류운송,24550
05.01~05.08 Weekly,한화솔루션,81305,47300,-6.71,한화,소재,화학,50700
05.01~05.08 Weekly,엘앤에프,79036,195800,0.36,엘앤에프,소재,배터리,195100
05.01~05.08 Weekly,SK바이오팜,77843,99400,-0.5,SK,헬스케어,바이오,99900
05.01~05.08 Weekly,카카오페이,77090,57000,2.33,카카오,금융,핀테크,55700
05.01~05.08 Weekly,한국타이어앤테크놀로지,76926,62100,4.9,한국앤컴퍼니,자유소비재,자동차,59200
05.01~05.08 Weekly,한진칼,76176,114100,1.24,한진,산업재,지주,112700
05.01~05.08 Weekly,아모레퍼시픽,75690,129400,-4.36,아모레퍼시픽,필수소비재,화장품,135300
05.01~05.08 Weekly,GS,73775,79400,-3.05,GS,산업재,지주,81900
05.01~05.08 Weekly,두산밥캣,71796,74900,4.03,두산,산업재,건설기계,72000
05.01~05.08 Weekly,유한양행,68975,86600,-5.46,유한,헬스케어,바이오,91600
05.01~05.08 Weekly,LG씨엔에스,68789,71000,9.23,LG,IT,IT서비스,65000
05.01~05.08 Weekly,한전기술,66350,173600,-7.95,한국전력,산업재,전력기기,188600
05.01~05.08 Weekly,한화엔진,66257,79400,-9.77,한화,산업재,조선,88000
05.01~05.08 Weekly,두산로보틱스,65468,101000,-8.35,두산,산업재,로봇산업,110200
05.01~05.08 Weekly,CJ,64773,222000,-1.11,CJ,산업재,지주,224500
05.01~05.08 Weekly,LG유플러스,64689,15050,-4.99,LG,커뮤니케이션서비스,통신,15840
05.01~05.08 Weekly,코웨이,61992,87600,1.74,넷마블,자유소비재,생활가전/렌탈,86100
05.01~05.08 Weekly,LG디스플레이,61650,12330,0.57,LG,IT,디스플레이,12260
05.01~05.08 Weekly,OCI홀딩스,59465,318500,-13.45,OCI,산업재,지주,368000
05.01~05.08 Weekly,삼성카드,58972,50900,-4.5,삼성,금융,카드,53300
