기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류,현재가_last
06.20~06.26 Weekly,고려아연,220419,1056000,-11.41,영풍,소재,금속소재,1192000
06.20~06.26 Weekly,LG이노텍,220341,931000,-18.69,LG,IT,전자부품,1145000
06.20~06.26 Weekly,우리금융지주,208111,28350,-8.7,우리금융,금융,은행,31050
06.20~06.26 Weekly,삼성중공업,202400,23000,-16.52,삼성,산업재,조선,27550
06.20~06.26 Weekly,SK텔레콤,194600,90600,-4.53,SK,커뮤니케이션서비스,통신,94900
06.20~06.26 Weekly,LG화학,191305,271000,-19.82,LG,소재,화학,338000
06.20~06.26 Weekly,현대로템,185324,169800,-17.97,현대차,산업재,방산,207000
06.20~06.26 Weekly,KT&G,173779,167400,-7.0,KT&G,필수소비재,기호품,180000
06.20~06.26 Weekly,HMM,172707,18310,-9.13,HMM,산업재,물류운송,20150
06.20~06.26 Weekly,메리츠금융지주,168351,100600,-6.94,메리츠,금융,금융지주,108100
06.20~06.26 Weekly,LIG디펜스앤에어로스페이스,161700,735000,-13.73,LIG,산업재,방산,852000
06.20~06.26 Weekly,기업은행,156774,19660,-8.34,IBK,금융,은행,21450
06.20~06.26 Weekly,HD현대,152220,192700,-16.4,HD현대,산업재,지주,230500
06.20~06.26 Weekly,SK이노베이션,151302,89500,-12.6,SK,에너지,정유,102400
06.20~06.26 Weekly,LG,149075,98600,-9.46,LG,산업재,지주,108900
06.20~06.26 Weekly,삼성에스디에스,146940,189900,-10.42,삼성,IT,IT서비스,212000
06.20~06.26 Weekly,카카오,146770,33150,-12.19,카카오,커뮤니케이션서비스,플랫폼,37750
06.20~06.26 Weekly,포스코퓨처엠,142848,160600,-19.5,포스코,소재,배터리,199500
06.20~06.26 Weekly,한화시스템,139045,73600,-19.21,한화,산업재,방산,91100
06.20~06.26 Weekly,현대오토에버,139040,507000,-23.41,현대차,IT,IT서비스,662000
06.20~06.26 Weekly,한국항공우주,138025,141600,-3.34,KAI,산업재,방산,146500
06.20~06.26 Weekly,에이피알,135900,363000,-5.84,에이피알,필수소비재,화장품,385500
06.20~06.26 Weekly,현대글로비스,135300,180400,-18.92,현대차,산업재,물류운송,222500
06.20~06.26 Weekly,KT,131555,52200,-2.06,KT,커뮤니케이션서비스,통신,53300
06.20~06.26 Weekly,현대건설,115030,103300,-19.67,현대차,산업재,건설,128600
06.20~06.26 Weekly,한국금융지주,111452,200000,-13.42,한국투자금융,금융,금융지주,231000
06.20~06.26 Weekly,삼성에피스홀딩스,106126,426500,-0.58,삼성,산업재,지주,429000
06.20~06.26 Weekly,S-Oil,104927,93200,-11.49,S-Oil,에너지,정유,105300
06.20~06.26 Weekly,LS,104208,334000,-18.54,LS,산업재,지주,410000
06.20~06.26 Weekly,대한항공,103286,28050,0.36,한진,산업재,물류운송,27950
06.20~06.26 Weekly,NH투자증권,98707,27700,-13.44,NH,금융,증권,32000
06.20~06.26 Weekly,HD현대마린솔루션,97064,216500,-3.78,HD현대,산업재,조선,225000
06.20~06.26 Weekly,카카오뱅크,94231,19750,-10.84,카카오,금융,은행,22150
06.20~06.26 Weekly,크래프톤,94121,204000,-15.53,크래프톤,커뮤니케이션서비스,게임,241500
06.20~06.26 Weekly,삼성증권,92693,103800,-12.7,삼성,금융,증권,118900
06.20~06.26 Weekly,DB손해보험,86133,131500,-9.25,DB,금융,보험,144900
06.20~06.26 Weekly,삼양식품,83692,1111000,0.73,삼양,필수소비재,식품,1103000
06.20~06.26 Weekly,삼성E&A,81242,41450,-14.8,삼성,산업재,건설,48650
06.20~06.26 Weekly,키움증권,80390,306500,-11.42,다우키움,금융,증권,346000
06.20~06.26 Weekly,포스코인터내셔널,80309,45650,-17.0,포스코,산업재,상사,55000
06.20~06.26 Weekly,이수페타시스,79135,107800,-6.34,이수,IT,전자부품,115100
06.20~06.26 Weekly,한진칼,76910,115200,-4.87,한진,산업재,지주,121100
06.20~06.26 Weekly,한국타이어앤테크놀로지,76803,62000,-7.05,한국앤컴퍼니,자유소비재,자동차,66700
06.20~06.26 Weekly,하이브,76636,177800,-20.45,하이브,커뮤니케이션서비스,엔터테인먼트,223500
06.20~06.26 Weekly,대우건설,74744,18190,-14.4,중흥,산업재,건설,21250
06.20~06.26 Weekly,LG씨엔에스,72761,75100,-12.47,LG,IT,IT서비스,85800
06.20~06.26 Weekly,한화,71142,100900,-12.41,한화,산업재,지주,115200
06.20~06.26 Weekly,신세계,69894,740000,4.08,신세계,자유소비재,유통,711000
06.20~06.26 Weekly,DB하이텍,68868,158300,1.41,DB,IT,반도체,156100
06.20~06.26 Weekly,산일전기,65824,215000,-8.7,산일전기,산업재,전력기기,235500
06.20~06.26 Weekly,SK바이오팜,64922,82900,-4.71,SK,헬스케어,바이오,87000
06.20~06.26 Weekly,대한전선,60758,31000,-18.95,호반,산업재,전력기기,38250
06.20~06.26 Weekly,코웨이,60648,85700,-1.95,넷마블,자유소비재,생활가전/렌탈,87400
06.20~06.26 Weekly,LG유플러스,60354,14220,-3.33,LG,커뮤니케이션서비스,통신,14710
06.20~06.26 Weekly,GS,58060,62500,-10.71,GS,산업재,지주,70000
06.20~06.26 Weekly,두산밥캣,57609,60100,-7.96,두산,산업재,건설기계,65300
06.20~06.26 Weekly,LG디스플레이,56850,11370,-16.21,LG,IT,디스플레이,13570
06.20~06.26 Weekly,아모레퍼시픽,56738,97000,-7.27,아모레퍼시픽,필수소비재,화장품,104600
06.20~06.26 Weekly,두산로보틱스,55097,85000,-16.5,두산,산업재,로봇산업,101800
06.20~06.26 Weekly,삼성카드,53353,46050,-7.06,삼성,금융,카드,49550
06.20~06.26 Weekly,유한양행,52886,66400,-12.75,유한,헬스케어,바이오,76100
06.20~06.26 Weekly,HD건설기계,52810,110200,-19.39,HD현대,산업재,건설기계,136700
06.20~06.26 Weekly,한화솔루션,52685,30650,-19.45,한화,소재,화학,38050
06.20~06.26 Weekly,SKC,51582,104000,-13.04,SK,소재,화학,119600
06.20~06.26 Weekly,카카오페이,51467,38050,-13.52,카카오,금융,핀테크,44000
06.20~06.26 Weekly,NC,51275,238000,-14.08,,,,277000
