기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류,현재가_last
06.05~06.12 Weekly,카카오,183332,41500,3.11,카카오,커뮤니케이션서비스,플랫폼,40250
06.05~06.12 Weekly,메리츠금융지주,182241,108900,1.49,메리츠,금융,금융지주,107300
06.05~06.12 Weekly,한화시스템,181363,96000,1.48,한화,산업재,방산,94600
06.05~06.12 Weekly,SK이노베이션,179365,106100,-7.66,SK,에너지,정유,114900
06.05~06.12 Weekly,포스코퓨처엠,177359,199400,-4.59,포스코,소재,배터리,209000
06.05~06.12 Weekly,현대건설,175385,157500,19.41,현대차,산업재,건설,131900
06.05~06.12 Weekly,기업은행,173839,21800,5.57,IBK,금융,은행,20650
06.05~06.12 Weekly,LIG디펜스앤에어로스페이스,169840,772000,6.34,,,,726000
06.05~06.12 Weekly,LG,161019,106500,-13.34,LG,산업재,지주,122900
06.05~06.12 Weekly,현대글로비스,156375,208500,-0.48,현대차,산업재,물류운송,209500
06.05~06.12 Weekly,에이피알,147506,394000,1.29,에이피알,필수소비재,화장품,389000
06.05~06.12 Weekly,KT,138108,54800,1.48,KT,커뮤니케이션서비스,통신,54000
06.05~06.12 Weekly,한국항공우주,137342,140900,1.37,KAI,산업재,방산,139000
06.05~06.12 Weekly,한국금융지주,134021,240500,-2.43,한국투자금융,금융,금융지주,246500
06.05~06.12 Weekly,S-Oil,125417,111400,-1.24,S-Oil,에너지,정유,112800
06.05~06.12 Weekly,LS,120588,386500,-5.85,LS,산업재,지주,410500
06.05~06.12 Weekly,카카오뱅크,113316,23750,3.04,카카오,금융,은행,23050
06.05~06.12 Weekly,NH투자증권,113139,31750,0.0,NH,금융,증권,31750
06.05~06.12 Weekly,삼성에피스홀딩스,111103,446500,0.56,삼성,산업재,지주,444000
06.05~06.12 Weekly,HD현대마린솔루션,110963,247500,11.49,HD현대,산업재,조선,222000
06.05~06.12 Weekly,크래프톤,109345,237000,-7.96,크래프톤,커뮤니케이션서비스,게임,257500
06.05~06.12 Weekly,삼성증권,106088,118800,-3.73,삼성,금융,증권,123400
06.05~06.12 Weekly,포스코인터내셔널,104498,59400,1.54,포스코,산업재,상사,58500
06.05~06.12 Weekly,대한항공,97947,26600,6.83,한진,산업재,물류운송,24900
06.05~06.12 Weekly,DB손해보험,97072,148200,4.07,DB,금융,보험,142400
06.05~06.12 Weekly,하이브,96980,225000,7.4,하이브,커뮤니케이션서비스,엔터테인먼트,209500
06.05~06.12 Weekly,키움증권,95340,363500,-0.14,다우키움,금융,증권,364000
06.05~06.12 Weekly,삼성E&A,93296,47600,-1.55,삼성,산업재,건설,48350
06.05~06.12 Weekly,LG씨엔에스,89910,92800,-21.02,LG,IT,IT서비스,117500
06.05~06.12 Weekly,이수페타시스,89853,122400,1.24,이수,IT,전자부품,120900
06.05~06.12 Weekly,대우건설,89783,21850,0.46,중흥,산업재,건설,21750
06.05~06.12 Weekly,한국타이어앤테크놀로지,89190,72000,6.04,한국앤컴퍼니,자유소비재,자동차,67900
06.05~06.12 Weekly,삼양식품,86253,1145000,2.23,삼양,필수소비재,식품,1120000
06.05~06.12 Weekly,한화,82001,116300,-7.18,한화,산업재,지주,125300
06.05~06.12 Weekly,한진칼,80048,119900,4.26,한진,산업재,지주,115000
06.05~06.12 Weekly,대한전선,74183,37850,-5.26,호반,산업재,전력기기,39950
06.05~06.12 Weekly,두산로보틱스,71561,110400,-21.31,두산,산업재,로봇산업,140300
06.05~06.12 Weekly,산일전기,70876,231500,4.75,산일전기,산업재,전력기기,221000
06.05~06.12 Weekly,SKC,69586,140300,-1.41,SK,소재,화학,142300
06.05~06.12 Weekly,LG디스플레이,69500,13900,-8.61,LG,IT,디스플레이,15210
06.05~06.12 Weekly,SK바이오팜,68837,87900,-0.23,SK,헬스케어,바이오,88100
06.05~06.12 Weekly,LG유플러스,67696,15950,4.11,LG,커뮤니케이션서비스,통신,15320
06.05~06.12 Weekly,GS,67349,72500,-2.16,GS,산업재,지주,74100
06.05~06.12 Weekly,신세계,65644,695000,6.92,신세계,자유소비재,유통,650000
06.05~06.12 Weekly,아모레퍼시픽,65512,112000,4.19,아모레퍼시픽,필수소비재,화장품,107500
06.05~06.12 Weekly,한화솔루션,63600,37000,-3.65,한화,소재,화학,38400
06.05~06.12 Weekly,코웨이,62983,89000,-5.52,넷마블,자유소비재,생활가전/렌탈,94200
06.05~06.12 Weekly,두산밥캣,62019,64700,-1.67,두산,산업재,건설기계,65800
06.05~06.12 Weekly,유한양행,61488,77200,-0.39,유한,헬스케어,바이오,77500
06.05~06.12 Weekly,카카오페이,60392,44650,-1.33,카카오,금융,핀테크,45250
06.05~06.12 Weekly,NC,56661,263000,-6.57,,,,281500
