기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류,현재가_last
05.29~06.05 Weekly,한국금융지주,137365,246500,3.79,한국투자금융,금융,금융지주,237500
05.29~06.05 Weekly,KT,136092,54000,2.27,KT,커뮤니케이션서비스,통신,52800
05.29~06.05 Weekly,한국항공우주,135490,139000,-17.41,KAI,산업재,방산,168300
05.29~06.05 Weekly,LS,128076,410500,-7.96,LS,산업재,지주,446000
05.29~06.05 Weekly,S-Oil,126993,112800,5.03,S-Oil,에너지,정유,107400
05.29~06.05 Weekly,크래프톤,118803,257500,0.0,크래프톤,커뮤니케이션서비스,게임,257500
05.29~06.05 Weekly,LG씨엔에스,113841,117500,3.25,LG,IT,IT서비스,113800
05.29~06.05 Weekly,NH투자증권,113139,31750,5.13,NH,금융,증권,30200
05.29~06.05 Weekly,삼성에피스홀딩스,110481,444000,-8.26,삼성,산업재,지주,484000
05.29~06.05 Weekly,삼성증권,110196,123400,3.01,삼성,금융,증권,119800
05.29~06.05 Weekly,카카오뱅크,109976,23050,2.9,카카오,금융,은행,22400
05.29~06.05 Weekly,포스코인터내셔널,102915,58500,-8.31,포스코,산업재,상사,63800
05.29~06.05 Weekly,HD현대마린솔루션,99530,222000,-0.89,HD현대,산업재,조선,224000
05.29~06.05 Weekly,키움증권,95471,364000,-1.75,다우키움,금융,증권,370500
05.29~06.05 Weekly,삼성E&A,94766,48350,-8.6,삼성,산업재,건설,52900
05.29~06.05 Weekly,DB손해보험,93272,142400,-0.49,DB,금융,보험,143100
05.29~06.05 Weekly,대한항공,91687,24900,-7.09,한진,산업재,물류운송,26800
05.29~06.05 Weekly,두산로보틱스,90942,140300,31.74,두산,산업재,로봇산업,106500
05.29~06.05 Weekly,하이브,90299,209500,-4.77,하이브,커뮤니케이션서비스,엔터테인먼트,220000
05.29~06.05 Weekly,대우건설,89372,21750,-16.98,중흥,산업재,건설,26200
05.29~06.05 Weekly,이수페타시스,88752,120900,-6.42,이수,IT,전자부품,129200
05.29~06.05 Weekly,한화,88346,125300,-6.28,한화,산업재,지주,133700
05.29~06.05 Weekly,삼양식품,84370,1120000,-7.05,삼양,필수소비재,식품,1205000
05.29~06.05 Weekly,한국타이어앤테크놀로지,84111,67900,1.65,한국앤컴퍼니,자유소비재,자동차,66800
05.29~06.05 Weekly,대한전선,78299,39950,-12.1,호반,산업재,전력기기,45450
05.29~06.05 Weekly,한진칼,76777,115000,4.45,한진,산업재,지주,110100
05.29~06.05 Weekly,LG디스플레이,76050,15210,-5.47,LG,IT,디스플레이,16090
05.29~06.05 Weekly,SK바이오팜,68994,88100,-1.78,SK,헬스케어,바이오,89700
05.29~06.05 Weekly,GS,68836,74100,2.21,GS,산업재,지주,72500
05.29~06.05 Weekly,산일전기,67661,221000,-10.53,산일전기,산업재,전력기기,247000
05.29~06.05 Weekly,코웨이,66663,94200,4.67,넷마블,자유소비재,생활가전/렌탈,90000
05.29~06.05 Weekly,한화솔루션,66007,38400,-8.24,한화,소재,화학,41850
05.29~06.05 Weekly,LG유플러스,65022,15320,-5.02,LG,커뮤니케이션서비스,통신,16130
05.29~06.05 Weekly,한미약품,63286,494000,0.61,한미,헬스케어,바이오,491000
05.29~06.05 Weekly,두산밥캣,63073,65800,1.7,두산,산업재,건설기계,64700
05.29~06.05 Weekly,아모레퍼시픽,62880,107500,-6.6,아모레퍼시픽,필수소비재,화장품,115100
05.29~06.05 Weekly,유한양행,61727,77500,-8.82,유한,헬스케어,바이오,85000
05.29~06.05 Weekly,카카오페이,61203,45250,-2.79,카카오,금융,핀테크,46550
05.29~06.05 Weekly,NC,60646,281500,-2.76,,,,289500
05.29~06.05 Weekly,엘앤에프,56755,139900,-16.87,엘앤에프,소재,배터리,168300
05.29~06.05 Weekly,OCI홀딩스,55731,298500,-14.59,OCI,산업재,지주,349500
