기준시각,종목명,시가총액,현재가,등락률,그룹사,1차 분류,2차 분류,현재가_last
04.17~04.24 Weekly,SK바이오팜,80114,102300,-3.03,SK,헬스케어,바이오,105500
04.17~04.24 Weekly,엘앤에프,80045,198500,6.95,엘앤에프,소재,배터리,185600
04.17~04.24 Weekly,대한전선,79893,42850,9.03,호반,산업재,전력기기,39300
04.17~04.24 Weekly,한국타이어앤테크놀로지,77670,62700,5.38,한국앤컴퍼니,자유소비재,자동차,59500
04.17~04.24 Weekly,한진칼,76243,114200,-2.39,한진,산업재,지주,117000
04.17~04.24 Weekly,유한양행,75506,94800,-2.77,유한,헬스케어,바이오,97500
04.17~04.24 Weekly,카카오페이,74791,55300,-2.47,카카오,금융,핀테크,56700
04.17~04.24 Weekly,한전기술,74453,194800,6.45,한국전력,산업재,전력기기,183000
04.17~04.24 Weekly,두산밥캣,72851,76000,6.44,두산,산업재,건설기계,71400
04.17~04.24 Weekly,LG유플러스,71352,16600,-5.68,LG,커뮤니케이션서비스,통신,17600
04.17~04.24 Weekly,GS,70337,75700,5.29,GS,산업재,지주,71900
04.17~04.24 Weekly,산일전기,67967,222000,12.06,산일전기,산업재,전력기기,198100
04.17~04.24 Weekly,LG씨엔에스,64623,66700,0.6,LG,IT,IT서비스,66300
04.17~04.24 Weekly,LG디스플레이,63850,12770,-11.38,LG,IT,디스플레이,14410
04.17~04.24 Weekly,한미약품,63735,497500,-6.66,한미,헬스케어,바이오,533000
04.17~04.24 Weekly,CJ,63606,218000,1.63,CJ,산업재,지주,214500
04.17~04.24 Weekly,삼성카드,62332,53800,-1.1,삼성,금융,카드,54400
04.17~04.24 Weekly,두산로보틱스,60996,94100,0.64,두산,산업재,로봇산업,93500
04.17~04.24 Weekly,코웨이,60789,85900,3.12,넷마블,자유소비재,생활가전/렌탈,83300
